Frame,Result,H,S,C,I,Boost,SPHY,Accepted,Sig,TS
357,000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000,0.981,0.9515,0.9,0.0295,4.9821,93.4875,✅,0488777c39e35b83,2026-01-18T22:27:02.897598
356,111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111,0.9671,0.9847,0.9,0.0176,3.4758,92.4331,✅,d0baff0588e6d687,2026-01-18T22:27:02.896128
355,000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000,0.9888,0.9711,0.9,0.0177,3.5418,92.4793,✅,6b9c146a5f1917f3,2026-01-18T22:27:02.893324
358,000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000,0.9727,0.9655,0.9,0.0072,2.2583,91.5808,✅,21cc5ff0b4e5e0bb,2026-01-18T22:27:02.897648
359,111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111,0.9812,0.9844,0.9,0.0032,1.7426,91.2199,✅,2a5d89f260d0e66c,2026-01-18T22:27:02.907330
361,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111,0.9947,0.9882,0.9,0.0065,2.174,91.5218,✅,fedb6d05cf10d9cc,2026-01-18T22:27:02.910303
360,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111,0.9543,0.972,0.9,0.0176,3.5015,92.4511,✅,713c32ecd10cf9a2,2026-01-18T22:27:02.908067
362,111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111,0.9635,0.9648,0.9,0.0013,1.5275,91.0692,✅,308c36c8e7670970,2026-01-18T22:27:02.915612
363,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111,0.9521,0.9553,0.9,0.0031,1.7629,91.234,✅,0b3485e5408f864d,2026-01-18T22:27:02.918591
365,000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000,0.9935,0.9822,0.9,0.0113,2.7996,91.9597,✅,316d60709d2565c2,2026-01-18T22:27:02.920334
364,111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111,0.9748,0.9843,0.9,0.0095,2.5437,91.7806,✅,e7319567370db2e4,2026-01-18T22:27:02.920150
366,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111,0.969,0.9806,0.9,0.0116,2.7995,91.9597,✅,2aa00172a9e3d6a5,2026-01-18T22:27:02.929183
367,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000,0.9986,0.9773,0.9,0.0213,4.0969,92.8678,✅,83588424581c3e71,2026-01-18T22:27:02.930162
368,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000,0.9856,0.9897,0.9,0.0041,1.8449,91.2914,✅,2aeb918aafdb7b36,2026-01-18T22:27:02.933393
369,111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.953,0.9844,0.9,0.0314,5.1819,93.6274,✅,ca66da7855d739a5,2026-01-18T22:27:02.934333
370,111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111,0.9724,0.9718,0.9,0.0007,1.4051,90.9836,✅,95efd0b89fff9fe3,2026-01-18T22:27:02.940027
373,111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111,0.9975,0.9689,0.9,0.0286,5.0296,93.5207,✅,59bbeda59ebf0cfa,2026-01-18T22:27:02.945050
371,111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111,0.9644,0.9528,0.9,0.0116,2.8074,91.9652,✅,c1e652641c621ab5,2026-01-18T22:27:02.943780
372,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111,0.9693,0.9544,0.9,0.0149,3.2333,92.2633,✅,1873c813b29cc2c2,2026-01-18T22:27:02.944367
374,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,0.9666,0.9685,0.9,0.0019,1.5365,91.0755,✅,9f6585e93ca38e36,2026-01-18T22:27:02.952170
375,000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9601,0.9715,0.9,0.0114,2.7352,91.9146,✅,73c28149dadbda41,2026-01-18T22:27:02.955242
377,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,0.9552,0.9682,0.9,0.013,2.9187,92.0431,✅,ba02e8f883292d86,2026-01-18T22:27:02.959781
378,111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111,0.9659,0.9686,0.9,0.0027,1.5952,91.1167,✅,6e66506b9c20fbac,2026-01-18T22:27:02.962081
376,000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9654,0.9968,0.9,0.0315,5.2434,93.6704,✅,46a80e11cc8fdfb7,2026-01-18T22:27:02.957259
379,111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111,0.9821,0.9991,0.9,0.017,3.4581,92.4207,✅,eb3413d704589bef,2026-01-18T22:27:02.969084
380,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9857,0.9643,0.9,0.0214,4.055,92.8385,✅,3f5b8f12ae42dbee,2026-01-18T22:27:02.969397
381,000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000,0.9993,0.9628,0.9,0.0365,6.0619,94.2434,✅,21964f22091c13a1,2026-01-18T22:27:02.971468
382,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111,0.9535,0.9885,0.9,0.0351,5.6487,93.9541,✅,3b43d2c3a206fb9f,2026-01-18T22:27:02.971491
383,000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000,0.962,0.9691,0.9,0.0071,2.1359,91.4951,✅,abba170d2cb48c6a,2026-01-18T22:27:02.981426
384,111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.967,0.9992,0.9,0.0322,5.35,93.745,✅,0df0a796c7b26f7c,2026-01-18T22:27:02.981758
385,111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111,0.9831,0.9886,0.9,0.0054,1.8998,91.3298,✅,86665fe8f072afb8,2026-01-18T22:27:02.983223
386,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000,0.9551,0.9546,0.9,0.0005,1.258,90.8806,✅,c95bb24d85667c67,2026-01-18T22:27:02.984549
388,000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000,0.9651,0.9585,0.9,0.0066,2.0519,91.4363,✅,021fb49bcd8ed4a0,2026-01-18T22:27:02.991087
389,111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111,0.9753,0.9572,0.9,0.0181,3.6063,92.5244,✅,5dc90bfa95f7d3ba,2026-01-18T22:27:02.992359
390,111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111,0.9613,0.9542,0.9,0.0071,2.1235,91.4864,✅,5235d7df5366f56e,2026-01-18T22:27:02.994613
387,000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000,0.9625,0.954,0.9,0.0085,2.3096,91.6167,✅,55d9c472bf5d330f,2026-01-18T22:27:02.993017
391,000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000,0.9762,0.9934,0.9,0.0172,3.4692,92.4284,✅,9079cee76e277f15,2026-01-18T22:27:02.998702
392,000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000,0.9929,0.9807,0.9,0.0122,2.8375,91.9863,✅,6871bcff3b49d6da,2026-01-18T22:27:03.002505
393,000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9664,0.9898,0.9,0.0235,4.2847,92.9993,✅,bcdc762ef571311d,2026-01-18T22:27:03.004585
395,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111,0.9882,0.9629,0.9,0.0253,4.632,93.2424,✅,9212e141da913dac,2026-01-18T22:27:03.008382
394,111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111,0.991,0.9844,0.9,0.0066,2.0597,91.4418,✅,fdef345cd6b8fe6e,2026-01-18T22:27:03.008308
398,000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000,0.988,0.9703,0.9,0.0177,3.6411,92.5488,✅,6df9d88edad1cdf4,2026-01-18T22:27:03.016036
396,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111,0.9958,0.9923,0.9,0.0035,1.6291,91.1404,✅,b0cad7f9e2b9abda,2026-01-18T22:27:03.014663
397,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111,0.9875,0.9845,0.9,0.003,1.5739,91.1017,✅,ce0c7fa1e304d3f5,2026-01-18T22:27:03.014663
399,000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000,0.9958,0.9953,0.9,0.0004,1.2032,90.8422,✅,49c408ada1a44fac,2026-01-18T22:27:03.016487
400,111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9645,0.9756,0.9,0.0111,2.6998,91.8899,✅,fd1ae4e8ab7f3931,2026-01-18T22:27:03.023877
402,111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.988,0.9659,0.9,0.0221,4.2997,93.0098,✅,69664ef159eb460b,2026-01-18T22:27:03.026067
401,001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9853,0.9776,0.9,0.0078,2.2787,91.5951,✅,824cd21a986bd10e,2026-01-18T22:27:03.026062
403,000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.959,0.9881,0.9,0.029,5.1309,93.5917,✅,6cab2bbd860c4d54,2026-01-18T22:27:03.028161
404,000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000,0.9806,0.9844,0.9,0.0039,1.7471,91.2229,✅,c482093b7469769b,2026-01-18T22:27:03.031170
405,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,0.951,0.9662,0.9,0.0152,3.3029,92.312,✅,510440ccea08a764,2026-01-18T22:27:03.033335
406,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000,0.9688,0.9519,0.9,0.017,3.6172,92.532,✅,fa9a2d18db180be7,2026-01-18T22:27:03.034888
407,111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9732,0.9891,0.9,0.0159,3.4597,92.4218,✅,9e712449849f42c3,2026-01-18T22:27:03.039447
409,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000,0.9766,0.9945,0.9,0.018,3.786,92.6502,✅,3a030c677ce64261,2026-01-18T22:27:03.041884
408,000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000,0.9777,0.9833,0.9,0.0056,2.0318,91.4223,✅,0daaa87b413bddf8,2026-01-18T22:27:03.039596
410,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111,0.9947,0.9647,0.9,0.0299,5.5564,93.8895,✅,ca905b9affca7773,2026-01-18T22:27:03.044265
411,111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111,0.9561,0.9794,0.9,0.0233,4.5022,93.1515,✅,9220ff2f6e401dec,2026-01-18T22:27:03.047655
413,000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9706,0.9942,0.9,0.0236,4.6256,93.2379,✅,272b3fe10040f0f6,2026-01-18T22:27:03.051164
412,000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000,0.9584,0.9655,0.9,0.0072,2.3099,91.6169,✅,6e83da4f56b83c3f,2026-01-18T22:27:03.050251
414,111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.952,0.9988,0.9,0.0468,7.6595,95.3616,✅,e9cdf71470a808f3,2026-01-18T22:27:03.053474
415,111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111,0.9864,0.9967,0.9,0.0103,2.7959,91.9571,✅,9bb6310364fdf0f2,2026-01-18T22:27:03.060075
416,000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,0.9992,0.9988,0.9,0.0004,1.348,90.9436,✅,0f65f76739efd69f,2026-01-18T22:27:03.061440
417,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111,0.9556,0.975,0.9,0.0193,4.0574,92.8401,✅,1d077b8c3e21347a,2026-01-18T22:27:03.064155
418,111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111,0.9636,0.9997,0.9,0.0361,6.3905,94.4734,✅,847b08fa4879b6e7,2026-01-18T22:27:03.064264
420,000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9762,0.9687,0.9,0.0075,2.4468,91.7128,✅,d79dde47457675f6,2026-01-18T22:27:03.071892
419,000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000,0.9752,0.9722,0.9,0.0031,1.7913,91.2539,✅,b33aced1ab80b909,2026-01-18T22:27:03.069509
421,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111,0.9838,0.9751,0.9,0.0088,2.6457,91.852,✅,e0f541789bb076b7,2026-01-18T22:27:03.074158
422,111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111,0.9537,0.9522,0.9,0.0015,1.5916,91.1141,✅,45c7532998e96b55,2026-01-18T22:27:03.074940
424,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111,0.9598,0.9573,0.9,0.0026,1.7468,91.2228,✅,0e55f8794df0a541,2026-01-18T22:27:03.080744
423,111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111,0.9852,0.993,0.9,0.0078,2.4948,91.7464,✅,7bd957165214f84c,2026-01-18T22:27:03.080611
425,111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111,0.9868,0.9917,0.9,0.0049,2.0728,91.451,✅,6800ddec4fcdbca5,2026-01-18T22:27:03.083487
426,000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9969,0.9943,0.9,0.0027,1.7335,91.2135,✅,3683c7a7fc221eab,2026-01-18T22:27:03.084827
427,111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111,0.9607,0.9543,0.9,0.0064,2.3109,91.6176,✅,162ccf55ac7986a7,2026-01-18T22:27:03.091188
428,111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111,0.9527,0.963,0.9,0.0103,2.8656,92.0059,✅,cbbf33b253ee823d,2026-01-18T22:27:03.093341
430,000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9907,0.969,0.9,0.0217,4.6131,93.2292,✅,0961e9b8f4a48908,2026-01-18T22:27:03.094630
